time,tweet,cleaned_tweets,nltk_polarity
2022-05-27 11:38:05+00:00,@btcfeen agenda 2030 might as well cash out now and live your best life or bet big on sol and some unpumped gems to live your best life before we are all in the gulags. 🤷🏼‍♂️,agenda  cash live best life bet big sol unpumped gems live best life gulags,0.8555
2022-05-27 11:38:06+00:00,"@quzzy14 @solana_devs buy now! don't miss this ❗❗ ✅ kyc + certik ✅ utility based, ido launchpad ✅ multi chain (bsc/eth) ✅ staking ✅ doxxed dev ✅strong community @axltoken is 100xgem💎💎 #axl #axlinu #bitcoin #shibainu #eth #binance #metaversecoin https://t.co/dotjmjcim0",buy t miss kyc certik utility based ido launchpad multi chain bsc eth staking doxxed dev strong community xgem axl axlinu bitcoin shibainu eth binance metaversecoin,0.4019
2022-05-27 11:38:06+00:00,@piayimposstors peace @nairaridhi @bobnvmajed @handongjin17 @berlitybunny @sol_falcon_ @nftiriri @alexboardin @brownwowetch @joneswizardions @caseytweetford @mcalphin0cpx @shadethirdet @romantionalsara @afortais @moderv1,peace,0.5423
2022-05-27 11:38:07+00:00,@odem_io @bitfinex ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/rtm1cdoj4z,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-27 11:38:07+00:00,"@bluesparrowc @elonmusk @bluesparroweth from bluesparrow! trade #crypto, #commodities and #forex all in one place with the newly launched #mt5! generate your affiliate qr code for 20% profit share today! #bluesparrow #bluesparrowtoken #bluesparrowcommunity #bluesparrowtoken #bluebit https://t.co/6tsnpfpzwd 🚀🚀149",bluesparrow trade crypto commodities forex place newly launched mt generate affiliate qr code  profit share today bluesparrow bluesparrowtoken bluesparrowcommunity bluesparrowtoken bluebit ,0.6808
2022-05-27 11:38:08+00:00,this project is very good and strong team i believe the project is a success and then it becomes one of the best crypto let's go to the moon 💥🤑 @ariful_203 @hridoy_720 @alamim99 https://t.co/3ryupxkcng,project good strong team believe project success best crypto let s moon,0.9337
2022-05-27 11:38:08+00:00,"@solananfter well honey, obviously it's flunk donkeys @flunkdonkeys btw we are on a mission to save truly yours from the evil labs that caused donkey war. please like my pinned @crypto_feast and save meeeee. braaap! #crypto #flunkdonkeys #savejenny #nft discord: https://t.co/pvrxsfyhky https://t.co/p9n0xpkdz3",honey obviously s flunk donkeys btw mission save truly evil labs caused donkey war like pinned save meeeee braaap crypto flunkdonkeys savejenny nft discord,-0.3612
2022-05-27 11:38:09+00:00,"if you are on the sidelines in cash, you are in a beautiful position for #crypto . let the crypto market continue to fall. the more it falls, the more you will be able to buy. all markets break at some point. you see it faster in crypto because the market is open 24/7/365.",sidelines cash beautiful position crypto let crypto market continue fall falls able buy markets break point faster crypto market open   ,0.5994
2022-05-27 11:38:09+00:00,"@ogdfarmer the 1st multiverse meta-fi project in crypto space, sekuya $skuy 100 ultra rare nft! ⭐️ multiverse ⭐️ meta-fi ⭐️ web 3.0 ⭐️ rwanft ⭐️ p2e ecosystem ✅ company-backed ✅ 5% $skuy rewards many things to come. get ready sekuyans! @sekuyaofficial #sekuya #multiverse #nft #sekuyans https://t.co/mwb0if7mev",st multiverse meta fi project crypto space sekuya skuy  ultra rare nft multiverse meta fi web   rwanft pe ecosystem company backed  skuy rewards things come ready sekuyans sekuya multiverse nft sekuyans,0.6908
2022-05-27 11:38:09+00:00,"i’m not taking a lot of opinions serious right now, there are a lot of people who are bitter and it’s coming through to the tl for now we vibe and enjoy the ride while protecting your capital, the ones who are proclaiming crypto and nfts are dead are the ones who will miss out",m taking lot opinions right lot people bitter s coming tl vibe enjoy ride protecting capital ones proclaiming crypto nfts dead ones miss,-0.6705
2022-05-27 11:38:09+00:00,sol maxis are crying 😢,sol maxis crying,-0.4767
2022-05-27 11:38:09+00:00,"out of all the things you worry about, taxes shouldn't be one of them. catax - simple crypto taxes will automatically audit your transactions and calculate your taxes. @cataxapp @saravanavadive8 @melii___ https://t.co/7mbjtowwn4",things worry taxes shouldn t catax simple crypto taxes automatically audit transactions calculate taxes,-0.4404
2022-05-27 11:38:09+00:00,$ltc really amazing place and excellent chatroom for crypto trading… 14 day free trail..... https://t.co/gk7hpusmre,ltc amazing place excellent chatroom crypto trading  day free trail,0.8957
2022-05-27 13:05:22+00:00,"hardest thing to do in #crypto is buying the fear and knowing when to hold and when to sell. sell greed, buy fear! sure is a rush",hardest thing crypto buying fear knowing hold sell sell greed buy fear sure rush,-0.7783
2022-05-27 13:05:22+00:00,@crypto55309493 @bscgemalerts @crocboyofficial @fcfpay @rocket__crypto #crocboy @crocboyofficial tg🔗 https://t.co/fdqvbapaa2 #connectorcoin #ctco @a_koka1 tg🔗 https://t.co/wf54vtv7sw love best .....💣💣💥💣,crocboy tg connectorcoin ctco tg love best,0.8555
2022-05-27 13:05:24+00:00,many great things ahead #grovers! preparation + persistence + hard work= success #grovetoken #bsc #crypto #utilitytoken #greencrypto #altcoin #cryptocurrency #bnb https://t.co/fww50c7qgk,great things ahead grovers preparation persistence hard work success grovetoken bsc crypto utilitytoken greencrypto altcoin cryptocurrency bnb,0.8126
2022-05-27 13:05:24+00:00,"@thedailyshow trevor and team - there are black owned and founded companies actively trying to make mental health treatment accessible for black people, but they never get the funding &amp; resources tech bros will get for starting up a sure to fail crypto scam.",trevor team black owned founded companies actively trying mental health treatment accessible black people funding amp resources tech bros starting sure fail crypto scam,-0.5574
2022-05-27 13:05:24+00:00,@dreamerfinance good project and strong team many many thanks @dreamerfinance team😍 @russel_ahemmed @hridoy0428 @nasima0865 #dreamer $dream #binance #dreamerfinance $dream #bsc #airdrops #crypto #giveaways,good project strong team thanks team dreamer dream binance dreamerfinance dream bsc airdrops crypto giveaways,0.9022
2022-05-27 13:05:24+00:00,saylor: the most exciting #crypto project is #lightning⚡️.,saylor exciting crypto project lightning,0.4939
2022-05-27 13:05:24+00:00,excellent and great projects with great potential to take us to the next phase of crypto trading @kweegunn @kangmaun5 @novi08877 https://t.co/j0vm8uyhmu,excellent great projects great potential phase crypto trading,0.9169
2022-05-27 13:05:24+00:00,@crypto_condom @curvecap still better user experience than equivalent vc scam-chains,better user experience equivalent vc scam chains,-0.2023
2022-05-27 13:05:25+00:00,los de la uca lucen arrepentidos con los datos que mostraron ayer. en tcs mandan a una señora ha desmentir los resultados. parece que alguien los regañó. no pueden tapar el sol con un dedo. @nayibbukele @waraujo64 @lorefuentesdeor,los la uca lucen arrepentidos los datos que mostraron ayer en tcs mandan una se ora ha desmentir los resultados parece que alguien los rega pueden tapar el sol dedo,0.34
2022-05-27 13:05:25+00:00,@spr3adsh33t_sol @solanamutants mint is live 0.5 sol don’t miss the x1000 🚀🚀,mint live   sol t miss x,-0.1531
2022-05-27 13:05:26+00:00,@hangryhipponft 🎁 wl #giveaway 🎁 🏆 prizes: 💸#sol one for each @hexadigitlasset https://t.co/eayr1wshil,wl giveaway prizes sol,0.4588
2022-05-27 13:05:26+00:00,"register on latoken to get $50 in trading fee cashback. also, get free crypto in airdrops and trading giveaways. https://t.co/3xvjpelt4q #latoken",register latoken  trading fee cashback free crypto airdrops trading giveaways latoken,0.5106
2022-05-27 13:05:26+00:00,1. dan peña reveals putin created bitcoin. 2. sergey nazarov is connected to the creation of btc &amp; is russian. 3. sergey buys https://t.co/ihzxdmf7yn in 2008. 4. sergey nazarov (sn); just like satoshi nokamoto (sn) 5. russia pretends to be anti crypto to undermine west … https://t.co/zsddgiykcs, dan pe reveals putin created bitcoin  sergey nazarov connected creation btc amp russian  sergey buys   sergey nazarov sn like satoshi nokamoto sn  russia pretends anti crypto undermine west,0.1779
2022-05-27 14:32:38+00:00,@sof1azara03 @officialwayc staking rewards are now live on dexit network!! invest now before the main net launch in july!!! 🔥🔥🔥🚀🚀🚀🚀 join our community on telegram https://t.co/kqsmisdjj5 #cryptocurrency #crypto #cryptocurrencynews #defi #nft #developers #dexit #dxt #blockchain #web3 @dexitnetwork,staking rewards live dexit network invest main net launch july join community telegram cryptocurrency crypto cryptocurrencynews defi nft developers dexit dxt blockchain web,0.6486
2022-05-27 14:32:38+00:00,"@gichi_crypto hi bro, have you bought sneaker? i found a game very similar to stepn @cycgo_m2e it's potential! i recommend it to you, take a look. 👇👇👇 discord: https://t.co/mf6xibrvie twitter: https://t.co/clubxnpnob website：https://t.co/gwlqudbtja",hi bro bought sneaker game similar stepn s potential recommend look discord twitter website,-0.0516
2022-05-27 14:32:39+00:00,🧩 fine cats #815 💵 sold for 0.99 sol ($42.24) on magic eden 🛒 https://t.co/oirxfuskef 🧾 https://t.co/vp5opswtty #fineaf https://t.co/r4mkbmtlxl,fine cats  sold   sol   magic eden fineaf,0.2023
2022-05-27 14:32:39+00:00,"@spitflxw @artofmob @primatesnft @the_bfgs @gakko_monkez @zooniesxyz @hellopantha @neo_hunters @2juharis @darma73450340 @singdiman wow this is a really cool project, wish me luck #wlgiveaway #solana",wow cool project wish luck wlgiveaway solana,0.8957
2022-05-27 14:32:40+00:00,🏆 #giveaway winner announced! congrats @yotaiwo you win $10! 🥳 send a dm with your bsc address! thanks everyone for participating 👏 #crypto #bnb #eth #binance https://t.co/dsbgdoibi0,giveaway winner announced congrats win  send dm bsc address thanks participating crypto bnb eth binance,0.9313
2022-05-27 14:32:40+00:00,@the_crypto_capt looking at the monthly macd the pain is just beginning… let’s hope it’s unreliable 😬,looking monthly macd pain beginning let s hope s unreliable,-0.1027
2022-05-27 14:32:41+00:00,@binanceus ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/m4m56w2vof,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-27 14:32:41+00:00,"@cryptotony__ i don’t think so, but i certainly trust @payitnow_pin to be the one of the most trends in #crypto soon, i’m very bullish on #pin token💪🏼💲💥 it’s a fact, don’t doubt it😎✅ #bsc #altcoin #earncrypto #bscgemsx100 https://t.co/dh7c9hzhvi",t think certainly trust trends crypto soon m bullish pin token s fact t doubt bsc altcoin earncrypto bscgemsx,0.4939
2022-05-27 14:32:41+00:00,🧩 fine cats #3083 💵 sold for 1 sol ($42.67) on magic eden 🛒 https://t.co/hvzwon2yhg 🧾 https://t.co/kup75zlvul #fineaf https://t.co/bijgououkb,fine cats  sold  sol   magic eden fineaf,0.2023
2022-05-27 14:32:41+00:00,@crypto_news24 something huge is coming! don’t miss the train! 🚀🚀@superethbsc the inu dog killer🔥 6% eth reflection ✅ 3% auto liquidity ✅ 2% marketing ✅️ website: https://t.co/kyalohesff telegram: https://t.co/yywm9n7dly,huge coming t miss train inu dog killer  eth reflection  auto liquidity  marketing website telegram,-0.5574
2022-05-27 14:32:42+00:00,@drop_your_nft_ income bear hero club is solana's next greatest nft collection! mint date: june 1 set your alarms expected to sell out quickly!! mint location: https://t.co/x96a0op9fb #sol #solananft #nft #nftcollection #mintingsoon https://t.co/pxc7wkyqqr,income bear hero club solana s greatest nft collection mint date june  set alarms expected sell quickly mint location sol solananft nft nftcollection mintingsoon,0.7717
2022-05-27 14:32:42+00:00,#bitcoin #ethereum 3 reasons why bitcoin is regaining its crypto market dominance: hint: many altcoins—not just luna—are down over 80% from their all-time highs in 2022. https://t.co/c0p4j2pmci | https://t.co/mspvtcx5xg,bitcoin ethereum  reasons bitcoin regaining crypto market dominance hint altcoins luna  time highs ,0.2023
2022-05-27 15:59:55+00:00,@bullieverse @covert_crypto congrats! https://t.co/sjcpj6dlca,congrats,0.5267
2022-05-27 15:59:55+00:00,"#mkrusdt bear alert! 10x volume price: 1137 5-min %: -1.5% volume: $140,603 #crypto #whale #btc #eth #mkr $mkr https://t.co/7uztzbhtps",mkrusdt bear alert x volume price   min   volume   crypto whale btc eth mkr mkr,0.296
2022-05-27 15:59:55+00:00,@elainershi ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/qt3btstvea,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-27 15:59:56+00:00,@deadalnix @antonyzegers @cainbcha ✅diamondlock the best auto-staking&amp;auto-compounding protocol in crypto! ✅highest apy – 533.848%/year! ✅anti-whale/ anti dump mechanism - the cash-out limit is 1%/day to against unnecessary dumps. ✅risk insurance banks maximize investitor! telegram : https://t.co/gqn2zk7mtx,diamondlock best auto staking amp auto compounding protocol crypto highest apy   year anti whale anti dump mechanism cash limit  day unnecessary dumps risk insurance banks maximize investitor telegram,-0.7003
2022-05-27 15:59:56+00:00,do you have trouble calculating crypto taxes? catax will help you save money on tax by automatically auditing your transactions and providing detailed reports. @cataxapp @vipul67628739 @techprofitz https://t.co/fu6fpxsqdc,trouble calculating crypto taxes catax help save money tax automatically auditing transactions providing detailed reports,0.4939
2022-05-27 15:59:56+00:00,"@jackal471 awesome, time to see if the crypto market crashed in the upside down aswell.",awesome time crypto market crashed upside aswell,0.6249
2022-05-27 15:59:58+00:00,@dianalimongi we've just launched the free application for crypto student aid - write your debt story and get help from nft and crypto donors: https://t.co/a6jwgsixhj,ve launched free application crypto student aid write debt story help nft crypto donors,0.6124
2022-05-27 15:59:58+00:00,"it's time for something different. we're working on the first ar fps game on #solana. have fun, play and earn! find more here: https://t.co/wwtdeyzdqi #gaming #nfts #whitelist #nftcommunity #solana #solananfts #web3 #argame #gamefi #nftgame #playtoearn #p2e https://t.co/inwdjzlcly",s time different working ar fps game solana fun play earn gaming nfts whitelist nftcommunity solana solananfts web argame gamefi nftgame playtoearn pe,0.6908
2022-05-27 15:59:59+00:00,"@perianayagomn @keve_crypto @trippinapenft @metakartinu 🔥 a single income,make an investment to create a second source. invest in metakartinu today💥💥. this project is gonna be a life changer for everyone,i can assure you of that. you can't afford to miss this. presale on 2nd #metarkartinu https://t.co/vgbi4ctt71",single income investment create second source invest metakartinu today project gonna life changer assure t afford miss presale nd metarkartinu,0.4404
2022-05-27 17:27:12+00:00,"@gooberloud @sol_marsad @dahbizak @koroseclovro @itstylersays @nate_rivers @okaybears hey there, apologies if you're having issues with your phantom wallet. can you please go through these steps to make sure we isolate your concern. https://t.co/1gnyzhydj7",hey apologies having issues phantom wallet steps sure isolate concern,0.128
2022-05-27 17:27:12+00:00,crypto market may get crazy on this day: fundstrat – cryptowar.liv https://t.co/slo6zug0vj,crypto market crazy day fundstrat cryptowar liv,-0.34
2022-05-27 17:27:12+00:00,let’s have a look at some hottest events during last week. https://t.co/a0pysigtzh which one is your favorite? $sol $ron $ens $metis $uni $matic $stars $avax $sbr $rune https://t.co/ix3xobo3zn,let s look hottest events week favorite sol ron ens metis uni matic stars avax sbr rune,0.4588
